"Id","IsDeleted","MasterRecordId","AccountId","Salutation","FirstName","LastName","OtherStreet","OtherCity","OtherState","OtherPostalCode","OtherCountry","OtherLatitude","OtherLongitude","OtherGeocodeAccuracy","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","MailingLatitude","MailingLongitude","MailingGeocodeAccuracy","Phone","Fax","MobilePhone","HomePhone","OtherPhone","AssistantPhone","ReportsToId","Email","Title","Department","AssistantName","LeadSource","Birthdate","Description","OwnerId","HasOptedOutOfEmail","HasOptedOutOfFax","DoNotCall","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastCURequestDate","LastCUUpdateDate","EmailBouncedReason","EmailBouncedDate","Jigsaw","JigsawContactId","IndividualId","Activation_Date__c","ActiveLiveAgentUser__c","Active_Customer__c","Age__c","Customer_Code__c","Customer_Number__c","Customer_Relationship_Type__c","Customer_Tenure__c","Customer_Type__c","Deceased__c","Employment_Status__c","ExternalId__c","Foreigner__c","Gender__c","Household_Income__c","Joined_By_Channel__c","Last_Date_As_Primary_Customer__c","New_Customer__c","Primary_Address__c","Primary_Customer__c","Province_Code__c","Resident_Of_Bank_Country__c","Segment__c","Spouse_Of_Employee__c","test__c","Customer_Region__c","Race__c","Industry__c","Debt_Service__c","Home_Branch_Location__c","Parent_Legal_Entity__c","Total_Bank_Deposits__c","Total_Financial_Accounts__c","Total_Outstanding_Credit_Primary_Owner__c","Total_Won_Opportunities__c","CSAT__c","Delinquent_Status__c","Customer_Category__c","Segment_Type__c","Premier_Customer__c","Churn_Score__c","DC_Pred__c","DC_Pred2__c"
"003B000000HY4ZOIA1","0","","000000000000000AAA","","Will","Tran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2002-07-02 00:00:00","0","1","50.0","","367307","Active","157.0","Primary","0","Unknown","0034P00002Ui43BQAR","0","Female","126441.33","KAT","","0","1","1","8.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZPIA1","0","","000000000000000AAA","","Timothy","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2011-08-19 00:00:00","0","1","24.0","","935505","Active","47.0","Primary","0","Unknown","0034P00002UgvwyQAB","0","Male","","KHE","","0","1","1","8.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZQIA1","0","","000000000000000AAA","","Ava","Smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2015-02-04 00:00:00","0","1","49.0","","1380266","Active","5.0","Primary","0","Unknown","0034P00002UiNPGQA3","0","Male","","KHK","","1","1","1","48.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZRIA1","0","","000000000000000AAA","","Davina","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","1998-06-11 00:00:00","0","0","52.0","","99052","Inactive","214.0","Primary","0","Unknown","0034P00002UiRWtQAN","0","Male","67657.08","KAT","","0","1","1","46.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZSIA1","0","","000000000000000AAA","","Bob","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2012-11-02 00:00:00","0","1","14.0","","1094555","Active","32.0","Primary","0","Unknown","0034P00002UgEpsQAF","0","Male","227731.8","KFC","","0","1","1","28.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZTIA1","0","","000000000000000AAA","","Bob","Ralfsdottir","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2012-10-23 00:00:00","0","0","24.0","","1086417","Inactive","33.0","Primary","0","Unknown","0034P00002UgoIsQAJ","0","Female","90616.53","KHE","","0","1","1","33.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZUIA1","0","","000000000000000AAA","","Hugh","Sanchez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2011-11-22 00:00:00","0","0","26.0","","983646","Inactive","44.0","Primary","0","Unknown","0034P00002UgiiKQAR","0","Female","306779.1","KHE","","0","1","1","10.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZVIA1","0","","000000000000000AAA","","Zineb","Roth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2013-08-22 00:00:00","0","0","21.0","","1168372","Inactive","23.0","Primary","0","Unknown","0034P00002Ugg1xQAB","0","Male","31951.2","KHE","","0","1","1","36.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZWIA1","0","","000000000000000AAA","","Jiminy","Gundarssen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2010-01-07 00:00:00","0","1","64.0","","860816","Active","66.0","Primary","0","Unknown","0034P00002UiaJ1QAJ","0","Male","696528.84","KFC","","0","1","1","28.0","1","VIP","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZXIA1","0","","000000000000000AAA","","Rasmus","Roth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2000-07-31 00:00:00","0","1","49.0","","185894","Active","180.0","Primary","0","Unknown","0034P00002UheDrQAJ","0","Male","","KAT","","0","1","1","39.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZYIA1","0","","000000000000000AAA","","Timothy","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2015-10-16 00:00:00","0","0","29.0","","1481626","Active","0.0","Primary","0","Unknown","0034P00002Uk0grQAB","0","Male","","","","1","1","1","49.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZZIA1","0","","000000000000000AAA","","Zineb","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2014-06-06 00:00:00","0","1","29.0","","1008766","Active","13.0","Primary","0","Unknown","0034P00002UhFNbQAN","0","Female","56117.34","KFA","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZaIAL","0","","000000000000000AAA","","Jiminy","Sanchez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2004-05-03 00:00:00","0","1","44.0","","471650","Active","134.0","Primary","0","Unknown","0034P00002UjJUPQA3","0","Male","148646.52","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZbIAL","0","","001B000001LFjPDIA1","","Alexa","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2014-09-11 00:00:00","0","0","22.0","","1305821","Inactive","10.0","Primary","0","Unknown","0034P00002UieGdQAJ","0","Male","225550.41","KHF","","0","1","1","41.0","1","College","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZcIAL","0","","001B000001L6FuKIAV","","Alex","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2013-11-06 00:00:00","0","1","22.0","","1215197","Active","20.0","Primary","0","Unknown","0034P00002Ugfk6QAB","0","Female","110942.7","KHE","","0","1","1","10.0","1","College","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZdIAL","0","","000000000000000AAA","","Zineb","Ovid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2013-05-09 00:00:00","0","1","8.0","","1133514","Active","26.0","Primary","0","Unknown","0034P00002UhE3vQAF","0","Female","","KFC","","0","1","1","35.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZeIAL","0","","000000000000000AAA","","Hugh","Davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2007-04-09 00:00:00","0","1","44.0","","685414","Active","99.0","Primary","0","Unknown","0034P00002Ui9QhQAJ","0","Male","61766.91","KFC","","0","1","1","47.0","1","VIP","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZfIAL","0","","001B000001L6FdJIAV","","Alice","Jansen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2013-11-15 00:00:00","0","0","27.0","","1220514","Inactive","20.0","Primary","0","Unknown","0034P00002UhPUZQA3","0","Male","","KHE","","0","1","1","18.0","1","College","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZgIAL","0","","000000000000000AAA","","Mary","Sanchez","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2011-08-05 00:00:00","0","0","24.0","","929408","Inactive","47.0","Primary","0","Unknown","0034P00002UgKzuQAF","0","Male","157188.12","KHE","","0","1","1","3.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZhIAL","0","","000000000000000AAA","","Jiminy","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","1997-12-19 00:00:00","0","0","49.0","","80072","Inactive","211.0","Primary","0","Unknown","0034P00002Uh3Z4QAJ","0","Female","47938.95","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZiIAL","0","","001B000001L6FdJIAV","","Alice","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2015-10-27 00:00:00","0","0","38.0","","1491861","Active","0.0","Primary","0","Unknown","0034P00002UjnATQAZ","0","Female","","","","1","1","1","33.0","1","","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZjIAL","0","","000000000000000AAA","","Davina","Troy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2013-08-05 00:00:00","0","1","22.0","","1156707","Active","23.0","Primary","0","Unknown","0034P00002UhoxlQAB","0","Male","23495.07","KHE","","0","1","1","49.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZkIAL","0","","000000000000000AAA","","Bob","Huber","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2014-11-21 00:00:00","0","0","20.0","","1358571","Inactive","8.0","Primary","0","Unknown","0034P00002UidmiQAB","0","Male","84256.53","KHE","","0","1","1","32.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZlIAL","0","","000000000000000AAA","","Will","Davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2015-02-10 00:00:00","0","1","33.0","","1381673","Active","5.0","Primary","0","Unknown","0034P00002UiJf0QAF","0","Male","155926.86","KHK","","1","1","1","8.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZmIAL","0","","000000000000000AAA","","Zineb","Stetson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2013-06-24 00:00:00","0","1","32.0","","1138179","Active","25.0","Primary","0","Unknown","0034P00002Uh6SdQAJ","0","Female","125777.55","KFC","","0","1","1","28.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZnIAL","0","","001B000001L6FuKIAV","","Alex","Ralfsdottir","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2022-04-01 20:31:54","","","","","","","","000000000000000AAA","2016-02-09 00:00:00","0","0","50.0","","1531115","Active","0.0","Primary","0","Unknown","0034P00002Ujq4gQAB","1","Male","","","","1","1","1","29.0","1","","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","41.0",""
"003B000000HY4ZoIAL","0","","000000000000000AAA","","Olivia","Perry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2002-01-24 00:00:00","0","1","50.0","","321525","Active","162.0","Primary","0","Unknown","0034P00002UhzMcQAJ","0","Female","162061.89","KFC","","0","1","1","3.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZpIAL","0","","000000000000000AAA","","Steven","Troy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:13","005B0000006Mf6rIAC","2020-07-16 20:56:14","","","","","","","","000000000000000AAA","2012-12-13 00:00:00","0","0","34.0","","1112324","Inactive","31.0","Primary","0","Unknown","0034P00002UgXlSQAV","0","Male","41494.56","KHE","","0","1","1","11.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY4ZqIAL","0","","000000000000000AAA","","Ava","Jaiswal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2012-09-11 00:00:00","0","0","26.0","","1057850","Inactive","34.0","Primary","0","Unknown","0034P00002UgeFBQAZ","0","Female","","KHE","","0","1","1","14.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZrIAL","0","","001B000001LFj9xIAD","","David","Davis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2009-11-30 00:00:00","0","0","66.0","","858600","Inactive","68.0","Primary","0","Unknown","0034P00002UjFETQA3","0","Female","90678.27","KFC","","0","1","1","33.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY4ZsIAL","0","","000000000000000AAA","","Barbara","Jones","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:56:13","005B0000006Mf6rIAC","2021-03-03 22:45:03","005B0000006Mf6rIAC","2021-03-03 22:45:03","","","","","","","","000000000000000AAA","2015-09-22 00:00:00","0","0","21.0","","1456574","Active","0.0","Primary","0","Unknown","0034P00002Uk1OEQAZ","0","Female","","","","1","1","1","6.0","1","","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
